rating,text,name
5,"I had such a great time playing bingo at BC last night! Anne Hiking is such a lovely, sweet, funny, welcoming host - we wanted to put her in our pockets and...",The Breakfast Club
4,"We enjoyed The All American & a pork-free breakfast. Chilled atmosphere, great ambiance, Covid safe seating & friendly customer service. Although we went...",The Breakfast Club
4,"I'm a sucker for breakfast, and obviously even had a brunch wedding, so I know good morning food! 

This place was such a great option to have a little...",The Breakfast Club
4,"very nice and quiet place, bbq meat are great, and yogurt for desert was the best one",Kintan Japanese BBQ
4,"3.5-4 stars imo. I bbq grill meats like this at home a lot, and the quality of meats it the most important. Then the seasoning. Kintan has good quality...",Kintan Japanese BBQ
5,"Washed my favourite jumper before spontaneously going to a Japanese BBQ. Was completely worth it. We ordered the following:

- Beef tongue
- Garlic Butter...",Kintan Japanese BBQ
5,I really enjoyed my time here after coming here from a friend's recommendation. She mentioned to me that she used to come here all the time when she worked...,Smoking Goat
4,"Very nice restaurant from the same team behind Kiln.

I shared many dishes and the highlights were definitely the smoked oxtail laab and the red sambal...",Smoking Goat
4,"Best wings on the planet. The rest of the food is hit-or-miss. For example, the salad was way too spicy. The pork laab was a bit gamey. And the fish could...",Smoking Goat
5,It's a great spot in the heart of all of the theaters in London. We happened in on a Friday after the people going to shows were leaving. Grabbed a seat at...,Opera Tavern
4,Great spot! Went to see 42nd Street with a few coworkers and we made a reservation for Opera Tavern for right after the show. We stopped by during...,Opera Tavern
5,"Very tempting-looking tapas menu here.  They told me two items should be enough for a single diner, but I had three (two meats, one veggie) and found that...",Opera Tavern
5,"Absolutely 100% worth the visit. Saw this pub/restaurant featured on Bourdain and had to check it out. 

It's a very cosy pub - the kind of place where you...",The Princess Victoria
3,"This is such a beautiful pub, with plenty of room and a secret garden area at the back. 

Service was good although a bit slow considering there weren't...",The Princess Victoria
4,"Spoiler Alert : this was great ! 
How objective can I be ? Coz, you see, this was my very first Sunday Roast, like, ever. It's kind of a religion here,...",The Princess Victoria
5,"Love love love this place.  Joined a few friends for dinner, and could instantly tell upon arriving that this was a winner.

Very little to dislike about La...",La Patagonia
5,"We decided to try out a new place and this was spot on! The service was great, the place is cozy and the food was delicious! The meats were juicy and the...",La Patagonia
5,"Ah-MAZING!! A must try if you love grilled meat and Argentinian food. Like, I'm racking my brain right now and cannot think of a single fault. 

I ordered...",La Patagonia
5,"I came for drinks & had an absolutely wonderful time. The place was very elegant & stylish, service was over the top - it was the perfect place to spend the...",Dandelyan Bar
5,The #1 Bar in the World definitely impressed us! The space is pretty big with plenty of comfortable seating in plush velvet lounge chairs. Ambience is...,Dandelyan Bar
4,"Quaint little spot in the Mondrian Hotel.  Our server was Millie, who was really nice and attentive.  I ordered the ""Million Dollar Smile.""  A non-alcoholic...",Dandelyan Bar
5,"Wow! This place is insanely good! Thank goodness there's a GF, vegan place where you can trust what you're getting. The space lends itself to groups of...",Cook Daily
5,"Excellent vegan restaurant located in a hip neighborhood with a nice vibe. I loved the vegan Pad Thai, it was very flavorful and even came with vegan fish...",Cook Daily
5,"CookDaily can be found in the Markethall right next to Victoria station on the second floor. 

If you are vegan, don't make the mistake and eat at the vegan...",Cook Daily
5,One of the best meals I've ever had. I went for lunch and opted for the three course meal (as opposed to the six course tasting menu) which was actually...,La Trompette
5,"La Trompette is a winner. The exterior & interior design and dining room visuals are very attractive, & immediately give you a sense upon arrival that you...",La Trompette
5,"This is the best restaurant in Chiswick, in my opinion. It has a Michelin star and boy, can you tell this by the quality of the food. But it doesn't feel...",La Trompette
5,"The food is delicious and the place is really nice, highly recommend! Lattes and croissants are spectacular",Covent Garden Grind
4,"Covent Garden Grind is such a cute place for casual drinks or coffee. I haven't tried their brunch yet, but their small plates are really tasty and go great...",Covent Garden Grind
5,"Great spot, really nice and welcoming staff. Maria was a delight serving us. 

Food was great. I had the asparagus and eggs, my wife had the smashed avocado...",Covent Garden Grind
5,We started on our dinner spot search late and had a couple of disappointments with restaurants closing their kitchens 1/2 hour or more before the actual...,Star Kebab House
3,"Three stars ..the main reason is the very nice ""hot sauce ""
I was offered..on the side.
.I just wanted a bite of kebab/tandoori...got an appetizer 
Of...",Star Kebab House
4,"Really good food and great price. Wish we had some Indian places like this back home, pre-made so it's quick and ready. Got this for the kids so we could go...",Star Kebab House
5,"Trinidadian Takeaway of Exceptional Quality - My Fave Carib Take Out In London - Trini & Tobago 'Caribbean' Food Rules! 

If you are used to the ubiquitous...",Roti Joupa
4,I am admittingly a Trini food novice so I'm rating this place based on my tastebuds. The food is delicious. I got the doubles and whilst I was surprised the...,Roti Joupa
2,"Bought kumar, poulorie, doubles, veggie roti and chicken roti. Was REALLY excited at the prospect of some good food, because it's been MONTHS since I had...",Roti Joupa
5,This place came highly recommended by a lot of friends so I was really excited when the opportunity finally presented itself to go for a friend's birthday...,The Ship
3,"This is a down to Earth, spacious pub located on the Thames.  I'd love to come check it out in the summer. 

We came for Sunday lunch and man, it's a pricey...",The Ship
4,"The Ship looks better from the outside than it does when you go in the bar. The bar is small and rather scruffy, like the old public bars which most pubs...",The Ship
5,"One of only a handful of fondue restaurants in London,  St Mortiz is cheese heaven. It also evokes such fond memories of going skiing - a fondue often being...",St. Moritz Restaurant
5,"St. Moritz was a classic, unique, dining experience. A cozy place with a FANTASTIC menu. A true cheese lovers paradise.Their traditional onion soup with...",St. Moritz Restaurant
4,"The first impression here reaches your nose before all other senses, the air is heavy with the thick and delicious scent of cheese, assailing you in the...",St. Moritz Restaurant
